pre,post,weight
720575940654661281,720575940621777391,4
720575940620922790,720575940624590316,4
720575940621085622,720575940624280328,4
720575940630166267,720575940628734376,4
720575940631758393,720575940622093436,4
720575940631844492,720575940610964946,4
720575940612643954,720575940630864847,4
720575940620812865,720575940610964946,4
720575940624406986,720575940610964946,4
720575940619245016,720575940632943277,4
720575940622495092,720575940624117245,4
720575940620938150,720575940610964946,4
720575940620488513,720575940607155890,4
720575940622338269,720575940628734376,4
720575940617691170,720575940611344078,4
720575940612623474,720575940630496374,4
720575940622944403,720575940610964946,4
720575940625926693,720575940635063135,4
720575940638940469,720575940624590316,4
720575940621216982,720575940621777391,4
720575940639077283,720575940630864847,3
720575940639077283,720575940629585602,3
720575940621900321,720575940628734376,3
720575940621900321,720575940624590316,3
720575940631017258,720575940617552340,3
720575940630794703,720575940624117245,3
720575940619823536,720575940621777391,3
720575940634640023,720575940630864847,3
720575940619823536,720575940630496374,3
720575940631017258,720575940623464316,3
720575940658674049,720575940621777391,3
720575940610181496,720575940624280328,3
720575940621085622,720575940630864847,3
720575940621216982,720575940607155890,3
720575940614677810,720575940610964946,3
720575940633541857,720575940630496374,3
720575940633541857,720575940647328900,3
720575940632107335,720575940608304220,3
720575940624442564,720575940638028607,3
720575940617903643,720575940621777391,3
720575940628836412,720575940630496374,3
720575940619245016,720575940639556467,3
720575940619506993,720575940607155890,3
720575940620341931,720575940630496374,3
720575940623082665,720575940634482783,3
720575940619245016,720575940624280328,3
720575940617903643,720575940618249797,3
720575940619917248,720575940618249797,3
720575940619245016,720575940636992368,3
720575940620341931,720575940618249797,3
720575940618910075,720575940617552340,3
720575940630536441,720575940610964946,3
720575940631758393,720575940617749538,3
720575940631758393,720575940612455338,3
720575940630318951,720575940607155890,3
720575940612643954,720575940610964946,3
720575940639684696,720575940624117245,3
720575940623398524,720575940621777391,3
720575940627110931,720575940621777391,3
720575940617691170,720575940624489964,3
720575940623398524,720575940628734376,3
720575940637928164,720575940617552340,3
720575940628743362,720575940624590316,3
720575940625926693,720575940622997453,3
720575940624406986,720575940630864847,3
720575940637928164,720575940623464316,3
720575940617691170,720575940632943277,3
720575940615682246,720575940629585602,3
720575940634953079,720575940638028607,3
720575940635779959,720575940617552340,3
720575940626878460,720575940617749538,3
720575940621861637,720575940628783363,3
720575940617242841,720575940628734376,3
720575940614629799,720575940617552340,3
720575940605280201,720575940621777391,2
