pre,post,weight
720575940658101121,720575940631758393,6
720575940615897501,720575940618943389,6
720575940625720341,720575940618943389,6
720575940618182535,720575940618943389,6
720575940621228894,720575940618943389,6
720575940607337155,720575940618943389,6
720575940632585043,720575940618943389,6
720575940628476716,720575940632107335,6
720575940639506749,720575940617691170,6
720575940627986220,720575940618943389,6
720575940614313996,720575940619917248,6
720575940628514156,720575940621861637,6
720575940650270710,720575940618943389,6
720575940639684515,720575940617903643,6
720575940634514533,720575940621861637,6
720575940616044850,720575940618943389,6
720575940626305679,720575940644146724,6
720575940626305679,720575940618943389,6
720575940609371086,720575940614629799,6
720575940631485251,720575940628996455,6
720575940606968450,720575940618943389,6
720575940609163986,720575940620922790,6
720575940632473440,720575940617691170,6
720575940629498306,720575940617691170,6
720575940606483723,720575940618943389,6
720575940636159039,720575940623082665,6
720575940609163986,720575940631758393,6
720575940637704765,720575940618943389,6
720575940613478422,720575940618943389,6
720575940619802539,720575940618943389,6
720575940623369668,720575940631758393,6
720575940613434178,720575940638163940,6
720575940613434178,720575940618943389,6
720575940623369668,720575940619917248,6
720575940630222895,720575940618943389,6
720575940626792778,720575940644146724,6
720575940630332753,720575940618943389,6
720575940613690031,720575940631758393,6
720575940619054027,720575940644146724,6
720575940612778646,720575940617691170,6
720575940614811222,720575940617691170,6
720575940615651014,720575940618943389,6
720575940617238457,720575940618943389,6
720575940643266852,720575940618943389,6
720575940625765306,720575940617691170,6
720575940630687827,720575940618943389,6
720575940649649529,720575940618943389,6
720575940618299712,720575940632107335,6
720575940618299712,720575940632344290,6
720575940629485354,720575940618943389,6
720575940628800762,720575940631758393,6
720575940625500304,720575940618943389,6
720575940628800762,720575940630446329,6
720575940626874097,720575940632107335,6
720575940626651288,720575940618943389,6
720575940631967575,720575940621861637,6
720575940632528671,720575940632107335,6
720575940618036509,720575940631758393,6
720575940614822506,720575940631758393,6
720575940615481489,720575940618943389,6
720575940625570334,720575940617691170,6
720575940619254448,720575940632107335,6
720575940631498819,720575940631758393,6
720575940615270962,720575940618943389,6
720575940631351619,720575940631758393,6
720575940614229415,720575940631758393,6
720575940630139599,720575940619506993,6
720575940644747572,720575940618943389,6
720575940608281180,720575940631758393,6
720575940616878238,720575940617691170,6
720575940615401433,720575940618943389,6
720575940629792620,720575940617691170,6
720575940605036418,720575940618943389,6
720575940628788496,720575940619917248,6
720575940610386661,720575940617691170,6
720575940644609134,720575940618943389,6
720575940630780755,720575940624859725,6
720575940621178206,720575940618943389,6
720575940630436603,720575940618943389,6
720575940632144813,720575940620922790,6
720575940636519598,720575940619917248,6
720575940639727067,720575940629579836,6
720575940608655918,720575940607511900,6
720575940619404982,720575940618943389,6
720575940629765647,720575940632107335,6
720575940624054675,720575940618943389,6
720575940606454108,720575940618943389,6
720575940619630207,720575940623082665,6
720575940610952089,720575940632107335,6
720575940627851008,720575940618943389,6
720575940604934572,720575940618943389,6
720575940613776543,720575940632107335,6
720575940627332100,720575940617691170,6
720575940629259638,720575940624661031,6
720575940635153294,720575940632107335,6
720575940630775891,720575940621861637,6
720575940638975285,720575940621861637,6
720575940634638734,720575940618943389,6
720575940620700769,720575940621861637,6
720575940619938998,720575940618943389,6
720575940622565887,720575940618943389,6
720575940636677190,720575940618943389,6
720575940633074015,720575940618943389,6
720575940627587078,720575940618943389,6
720575940616887966,720575940618943389,6
720575940637225798,720575940632344290,6
720575940645828740,720575940618943389,6
720575940626343665,720575940617691170,6
720575940620892877,720575940618943389,6
720575940633551028,720575940618943389,6
720575940630456996,720575940618943389,6
720575940625156901,720575940617691170,6
720575940622075274,720575940632344290,6
720575940623978789,720575940618943389,6
720575940624453868,720575940623082665,6
720575940623014328,720575940632344290,6
720575940611802330,720575940618943389,6
720575940625561374,720575940631758393,6
720575940627987756,720575940618943389,6
720575940644554606,720575940623082665,6
720575940644554606,720575940618943389,6
720575940644479267,720575940618943389,6
720575940613727399,720575940631758393,6
720575940605362610,720575940644146724,6
720575940614862230,720575940632107335,6
720575940633226603,720575940618943389,6
720575940622217033,720575940618943389,6
720575940629507706,720575940644146724,6
720575940618306112,720575940632107335,6
720575940612362663,720575940630794703,6
720575940618844353,720575940632107335,6
720575940605817522,720575940632107335,6
720575940622836455,720575940618943389,6
720575940625171289,720575940618943389,6
720575940620051580,720575940618943389,6
720575940624704002,720575940618943389,5
720575940628999579,720575940616682838,5
720575940624327196,720575940653360289,5
720575940606864341,720575940617691170,5
720575940642108301,720575940631758393,5
720575940604806345,720575940618943389,5
720575940620041125,720575940617691170,5
720575940626676120,720575940635356316,5
720575940629140071,720575940618943389,5
720575940628999579,720575940624317419,5
720575940630146135,720575940617691170,5
720575940620685436,720575940618943389,5
720575940622003316,720575940618943389,5
720575940615481489,720575940624859725,5
720575940621606755,720575940644146724,5
720575940621250486,720575940621861637,5
720575940627264488,720575940617691170,5
720575940621606755,720575940624661031,5
720575940606680706,720575940631758393,5
720575940625328915,720575940621861637,5
720575940612763542,720575940632107335,5
720575940626953732,720575940630691159,5
720575940630775891,720575940628996455,5
720575940633886765,720575940618943389,5
720575940632371040,720575940631758393,5
720575940635153294,720575940631758393,5
720575940606680706,720575940630446329,5
720575940621606755,720575940618943389,5
720575940617650722,720575940613338152,5
720575940624647299,720575940618943389,5
720575940613776543,720575940631758393,5
720575940615728102,720575940618943389,5
720575940605083838,720575940617691170,5
720575940619078592,720575940618943389,5
720575940620124028,720575940618943389,5
720575940617926198,720575940618943389,5
720575940631967575,720575940617691170,5
720575940621700190,720575940629579836,5
720575940614744991,720575940617691170,5
720575940610946730,720575940617691170,5
720575940633226603,720575940621861637,5
720575940632951266,720575940635356316,5
720575940637580659,720575940644146724,5
720575940630385403,720575940618943389,5
720575940633785369,720575940608071435,5
720575940630411535,720575940631758393,5
720575940619090529,720575940624859725,5
720575940619090529,720575940618943389,5
720575940622402311,720575940618943389,5
720575940622402311,720575940617691170,5
720575940638053865,720575940631758393,5
720575940613383633,720575940617691170,5
720575940624676414,720575940631758393,5
720575940621321001,720575940617691170,5
720575940622222921,720575940618943389,5
720575940646682932,720575940618943389,5
720575940630764741,720575940618943389,5
720575940613434178,720575940617691170,5
720575940610140378,720575940618943389,5
720575940622228812,720575940617691170,5
720575940631453763,720575940617691170,5
720575940626363791,720575940631758393,5
720575940608505795,720575940619506993,5
720575940626742866,720575940618943389,5
720575940619695553,720575940617691170,5
720575940608191836,720575940621861637,5
720575940608191836,720575940618943389,5
720575940628531308,720575940618943389,5
720575940634920543,720575940618943389,5
720575940627778564,720575940618943389,5
720575940630879533,720575940618943389,5
720575940622781389,720575940632107335,5
720575940626694479,720575940617691170,5
720575940634362999,720575940618943389,5
720575940620959256,720575940617691170,5
720575940626919409,720575940623082665,5
720575940626803279,720575940619917248,5
720575940621359142,720575940618943389,5
720575940617516760,720575940618943389,5
720575940624676414,720575940616682838,5
720575940631975379,720575940618943389,5
720575940620998424,720575940618943389,5
720575940620577652,720575940632107335,5
720575940608774776,720575940618943389,5
720575940622103275,720575940617691170,5
720575940620713129,720575940617691170,5
720575940639727067,720575940617691170,5
720575940625126448,720575940624661031,5
720575940632144813,720575940630446329,5
720575940630651223,720575940632107335,5
720575940632528671,720575940632344290,5
720575940625720341,720575940624661031,5
720575940649650041,720575940632107335,5
720575940625163139,720575940623082665,5
720575940617321243,720575940625926693,5
720575940632725459,720575940623082665,5
720575940610147826,720575940618943389,5
720575940659536257,720575940618943389,5
720575940624800188,720575940618943389,5
720575940636519598,720575940631758393,5
720575940631620921,720575940621082996,5
720575940606892162,720575940618943389,5
720575940624989214,720575940616682838,5
720575940617456798,720575940617691170,5
720575940620407628,720575940617691170,5
720575940628367836,720575940619917248,5
720575940630547916,720575940623082665,5
720575940635016048,720575940618943389,5
720575940652809377,720575940613338152,5
720575940625507888,720575940632344290,5
720575940624596355,720575940617691170,5
720575940612896106,720575940618943389,5
720575940626621498,720575940617691170,5
720575940615897245,720575940618943389,5
720575940625323326,720575940617691170,5
720575940654752417,720575940618943389,5
720575940630425119,720575940621861637,5
720575940633908124,720575940618943389,5
720575940617924432,720575940618943389,5
720575940631678689,720575940618943389,5
720575940631678689,720575940617691170,5
720575940618691742,720575940631758393,5
720575940626896643,720575940620922790,5
720575940628533356,720575940608186498,5
720575940631336930,720575940631758393,5
720575940625002526,720575940632107335,5
720575940626510211,720575940618943389,5
720575940625781541,720575940636659886,5
720575940625781541,720575940631758393,5
720575940612796786,720575940631758393,5
720575940613460034,720575940619506993,5
720575940621839086,720575940623082665,5
720575940620996621,720575940632107335,5
720575940611802330,720575940617691170,5
720575940625665564,720575940618943389,5
720575940613041123,720575940630446329,5
720575940610773714,720575940608442633,5
720575940636675817,720575940646288419,5
720575940628002822,720575940630498811,5
720575940639686232,720575940630446329,5
720575940635659486,720575940618943389,5
720575940629725711,720575940617691170,5
720575940626874097,720575940620922790,5
720575940607030281,720575940617691170,5
720575940631237433,720575940619506993,5
720575940634977893,720575940618943389,5
720575940609153746,720575940618943389,5
720575940611660714,720575940618943389,5
720575940628711631,720575940617691170,5
720575940606483467,720575940618943389,5
720575940611660714,720575940635356316,5
720575940613797295,720575940632107335,5
720575940623582904,720575940618943389,5
720575940629319106,720575940618943389,5
720575940617866048,720575940617691170,5
720575940609371086,720575940618943389,5
720575940621121140,720575940632107335,5
720575940621770010,720575940614629799,5
720575940614428722,720575940617691170,5
720575940620109191,720575940618943389,5
720575940610358501,720575940618943389,5
720575940630063671,720575940617691170,5
720575940624107755,720575940618943389,5
720575940632366623,720575940618943389,5
720575940633103059,720575940644146724,5
720575940620434671,720575940618943389,5
720575940633103059,720575940621861637,5
720575940644472100,720575940619917248,5
720575940652837793,720575940631758393,5
720575940622075274,720575940623979593,5
720575940619960926,720575940636659886,5
720575940644413732,720575940614629799,5
720575940630300613,720575940631758393,5
720575940622633203,720575940618943389,5
720575940621413158,720575940631758393,5
720575940618544623,720575940617691170,5
720575940613593503,720575940618943389,5
720575940613540767,720575940618943389,5
720575940629917482,720575940618943389,5
720575940625732496,720575940618943389,5
720575940618526912,720575940620423533,5
720575940617478427,720575940618943389,5
720575940603773798,720575940620922790,5
720575940620274497,720575940617691170,5
720575940629814060,720575940623082665,5
720575940618292939,720575940618943389,5
720575940603773798,720575940631758393,5
720575940633146475,720575940632107335,5
720575940639506749,720575940618943389,5
720575940628309186,720575940635356316,5
720575940614313996,720575940632107335,5
720575940604489649,720575940631758393,5
720575940615136059,720575940618943389,5
720575940618992449,720575940619917248,5
720575940633140887,720575940618943389,5
720575940620578269,720575940618943389,5
720575940631782712,720575940631758393,5
720575940619026241,720575940631844492,5
720575940606666953,720575940632344290,5
720575940610690162,720575940618943389,5
720575940629765647,720575940631758393,5
720575940626657808,720575940618943389,5
720575940614899851,720575940618943389,5
720575940620403649,720575940618943389,5
720575940617941046,720575940618943389,5
720575940637754019,720575940617691170,5
720575940605180337,720575940618943389,5
720575940608621614,720575940618943389,5
720575940621090659,720575940618943389,5
720575940631801401,720575940617691170,5
720575940616588683,720575940617691170,5
720575940625317139,720575940632107335,5
720575940636665262,720575940631758393,5
720575940613563187,720575940617691170,5
720575940627097361,720575940618943389,5
720575940629036997,720575940632344290,5
720575940625939801,720575940618943389,5
720575940619060321,720575940618943389,5
720575940629108094,720575940617691170,5
720575940625158437,720575940618943389,5
720575940612337203,720575940618943389,5
720575940619435399,720575940618943389,5
720575940625290003,720575940618943389,5
720575940612924522,720575940629579836,5
720575940647714425,720575940618943389,5
720575940648995705,720575940623082665,5
720575940629365804,720575940618943389,5
720575940648995705,720575940618943389,5
720575940625290003,720575940624859725,5
720575940628514156,720575940614629799,5
720575940630026600,720575940613338152,5
720575940639684515,720575940642603464,5
720575940639684515,720575940608071435,5
720575940630878253,720575940618943389,5
720575940638472006,720575940631758393,5
720575940627089930,720575940631758393,5
720575940620351838,720575940618943389,5
720575940622595827,720575940620423533,5
720575940628514156,720575940618943389,5
720575940639684515,720575940621085622,5
720575940609941653,720575940644146724,5
720575940603747616,720575940636659886,5
720575940612240918,720575940631758393,5
720575940603747616,720575940619917248,5
720575940603747616,720575940632107335,5
720575940645390468,720575940618943389,5
720575940617750173,720575940618943389,5
720575940621023809,720575940646288419,5
720575940633073760,720575940618943389,5
720575940621541514,720575940617691170,5
720575940620276801,720575940617691170,5
720575940625508400,720575940617691170,5
720575940605036418,720575940617691170,5
720575940624601236,720575940631758393,5
720575940609163986,720575940620497217,5
720575940609163986,720575940632107335,5
720575940630450852,720575940631758393,5
720575940629515306,720575940631758393,5
720575940633093483,720575940617691170,5
720575940628404188,720575940623082665,5
720575940618203783,720575940618943389,5
720575940621023809,720575940636461710,5
720575940611664281,720575940618943389,5
720575940635150990,720575940617691170,5
720575940628045318,720575940614629799,5
720575940616589888,720575940623082665,5
720575940630906029,720575940617691170,5
720575940606452681,720575940650745977,5
720575940635656670,720575940650745977,5
720575940625377688,720575940618943389,5
720575940618258742,720575940618943389,5
720575940626834762,720575940619506993,5
720575940637526750,720575940618943389,5
720575940620746093,720575940618943389,5
720575940624648067,720575940618943389,5
