supervoxel_id,root_id,pos_x,pos_y,pos_z,soma_x,soma_y,soma_z,nucleus_id,flow,super_class,cell_class,cell_sub_class,supertype,cell_type,hemibrain_type,ito_lee_hemilineage,hartenstein_hemilineage,top_nt,top_nt_conf,known_nt,known_nt_source,side,nerve,vfb_id,fbbt_id,status,dimorphism,matching_notes,fru_dsx,synonyms
80574067844909772,720575940618943389,144429.0,34349.0,2595.0,174168.0,36464.0,4499.0,7352041.0,intrinsic,central,DAN,,,PPL106,PPL106,putative_primary,putative_primary,dopamine,0.6940610604418458,dopamine; dopamine; dopamine,"Mao & Davis 2009 (immuno); Niens et al., 2017 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw036316,FBbt_00110320,,isomorphic,,,
80715217381746467,720575940626300444,146744.0,39717.0,623.0,146661.0,40910.0,466.0,,intrinsic,central,DAN,,103433.0,PAM14,PAM14,CREa2_medial,DALcm1_medial,dopamine,0.8164560418853724,dopamine,Mao & Davis 2009 (immuno),right,,fw037250,FBbt_00111024,,isomorphic,,,
80715079942932132,720575940610523746,146845.0,37679.0,778.0,144408.0,48744.0,404.0,5715301.0,intrinsic,central,DAN,,37845.0,PAM04,PAM04,CREa2_medial,DALcm1_medial,dopamine,0.873144445106976,dopamine,Mao & Davis 2009 (immuno),right,,fw037251,,,isomorphic,,,
80715079942928847,720575940627390507,147169.0,38210.0,779.0,152064.0,37784.0,770.0,6342649.0,intrinsic,central,DAN,,61360.0,PAM12,PAM12,CREa2_medial,DALcm1_medial,dopamine,0.6296858235566561,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw038040,FBbt_00100230,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
80715079942937399,720575940638940469,147104.0,37950.0,779.0,147352.0,44848.0,384.0,5716211.0,intrinsic,central,DAN,,92324.0,PAM05,PAM05,CREa2_medial,DALcm1_medial,dopamine,0.7825529143371048,"dopamine; dopamine, nitric oxide",Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw038041,FBbt_00111017,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
80715079942929706,720575940622100774,146797.0,37660.0,779.0,145688.0,48888.0,344.0,5715653.0,intrinsic,central,DAN,,37845.0,PAM04,PAM04,CREa2_medial,DALcm1_medial,dopamine,0.844292977945096,dopamine,Mao & Davis 2009 (immuno),right,,fw038042,,,isomorphic,,,
80715079942933013,720575940624859725,146931.0,37541.0,779.0,144768.0,44328.0,367.0,5715428.0,intrinsic,central,DAN,,37845.0,PAM04,PAM04,CREa2_medial,DALcm1_medial,dopamine,0.7454354289270563,dopamine,Mao & Davis 2009 (immuno),right,,fw038044,,,isomorphic,,,
80715217381734322,720575940612623474,146798.0,39738.0,623.0,148696.0,40144.0,606.0,6331503.0,intrinsic,central,DAN,,61360.0,PAM08,PAM08,CREa2_medial,DALcm1_medial,dopamine,0.8928504906636855,dopamine,Mao & Davis 2009 (immuno),right,,fw038193,FBbt_00111020,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
80785586125904604,720575940630498811,147741.0,40303.0,623.0,148401.0,44479.0,388.0,,intrinsic,central,DAN,,74856.0,PAM01,PAM01,CREa2_medial,DALcm1_medial,dopamine,0.8715944409420422,"dopamine; dopamine, nitric oxide",Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw038194,,,isomorphic,,fru_backfilled,
80715217381724122,720575940631844492,146636.0,39668.0,623.0,147816.0,46848.0,423.0,5716367.0,intrinsic,central,DAN,,103433.0,PAM13,PAM13,CREa2_medial,DALcm1_medial,dopamine,0.8553978621541487,dopamine,Mao & Davis 2009 (immuno),right,,fw038195,FBbt_00111023,,isomorphic,,,
80715217381736087,720575940605221065,147241.0,40125.0,623.0,152520.0,43552.0,568.0,6362604.0,intrinsic,central,DAN,,74856.0,PAM01,PAM01,CREa2_medial,DALcm1_medial,dopamine,0.7917795336246866,"dopamine; dopamine, nitric oxide",Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw038196,,,isomorphic,,fru_backfilled,
80715217381734344,720575940614677810,146899.0,39782.0,623.0,146696.0,40914.0,457.0,,intrinsic,central,DAN,,61360.0,PAM12,PAM12,CREa2_medial,DALcm1_medial,dopamine,0.8981972644990426,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw038197,FBbt_00100230,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
80785586125904541,720575940633541857,147420.0,40220.0,623.0,149560.0,46576.0,389.0,6361862.0,intrinsic,central,DAN,,103433.0,PAM13,PAM13,CREa2_medial,DALcm1_medial,dopamine,0.7889397761681705,dopamine,Mao & Davis 2009 (immuno),right,,fw038198,FBbt_00111023,,isomorphic,,,
80715217381745223,720575940630777631,146596.0,39724.0,623.0,147072.0,48728.0,335.0,5716050.0,intrinsic,central,DAN,,92324.0,PAM05,PAM05,CREa2_medial,DALcm1_medial,dopamine,0.8464212015527371,"dopamine; dopamine, nitric oxide",Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw038199,FBbt_00111017,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
80715079942930990,720575940640747864,147094.0,37809.0,778.0,146799.0,40074.0,535.0,,intrinsic,central,DAN,,37845.0,PAM04,PAM04,CREa2_medial,DALcm1_medial,dopamine,0.5919053665856411,dopamine,Mao & Davis 2009 (immuno),right,,fw038201,,,isomorphic,,,
80715217381731579,720575940628743362,146705.0,39796.0,623.0,148232.0,45344.0,389.0,6361323.0,intrinsic,central,DAN,,168080.0,PAM03,PAM03,CREa2_medial,DALcm1_medial,dopamine,0.4770769133114092,dopamine,Mao & Davis 2009 (immuno),right,,fw038205,FBbt_00100231,,isomorphic,,,
80644779918064891,720575940619322328,146240.0,39490.0,623.0,146696.0,47392.0,355.0,5715935.0,intrinsic,central,DAN,,37845.0,PAM04,PAM04,CREa2_medial,DALcm1_medial,dopamine,0.734849756190922,dopamine,Mao & Davis 2009 (immuno),right,,fw038206,,,isomorphic,,,
80715079942927641,720575940628708139,146992.0,38160.0,778.0,147528.0,45736.0,416.0,5716257.0,intrinsic,central,DAN,,107986.0,PAM02,PAM02,CREa2_medial,DALcm1_medial,dopamine,0.7058017673467545,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw038207,FBbt_00111016,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
79870655147348536,720575940631745367,134609.0,37860.0,1979.0,164432.0,42224.0,4729.0,6825974.0,intrinsic,central,DAN,,,PPL102,PPL102,putative_primary,putative_primary,dopamine,0.3868874898588285,dopamine; dopamine,"Mao & Davis 2009 (immuno); Niens et al., 2017 (immuno)",right,,fw038233,FBbt_00111025,,isomorphic,,,
80715079942933490,720575940628609127,146857.0,37788.0,778.0,147144.0,47872.0,420.0,5716127.0,intrinsic,central,DAN,,107986.0,PAM02,PAM02,CREa2_medial,DALcm1_medial,gaba,0.6573637226292404,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw038714,FBbt_00111016,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
80715079942928705,720575940639077283,147109.0,38063.0,778.0,146400.0,47872.0,467.0,5715832.0,intrinsic,central,DAN,,103433.0,PAM13,PAM13,CREa2_medial,DALcm1_medial,dopamine,0.8502973376669376,dopamine,Mao & Davis 2009 (immuno),right,,fw038716,FBbt_00111023,,isomorphic,,,
80715217381723196,720575940621216982,146957.0,39853.0,623.0,146016.0,41192.0,435.0,5649403.0,intrinsic,central,DAN,,95523.0,PAM08,PAM08,CREa2_medial,DALcm1_medial,dopamine,0.9195106724643534,dopamine,Mao & Davis 2009 (immuno),right,,fw038717,,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
80785448687061101,720575940627194501,147542.0,38118.0,779.0,148736.0,34824.0,810.0,6331507.0,intrinsic,central,DAN,,47196.0,PAM07,PAM07,CREa2_medial,DALcm1_medial,dopamine,0.901405805246308,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw038718,FBbt_00111019,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
