time_ms,KC1_rate,KC2_rate,MBON_rate,DAN_rate,DA,cAMP,Ca,kappa,W_KC1,W_KC2,eligibility_KC1,eligibility_KC2
2639.0,1.4303576820018352e-70,5.7214307280072925e-71,1.7684019454243602e-43,5.2094440408642e-29,0.0018161472033685166,0.07167545240946074,0.10000010372107268,-0.42832499185335454,0.0,0.0,0.040598206629817266,0.016239282651926853
2640.0,1.2935898484536035e-70,5.17435939381437e-71,1.681945005028488e-43,4.872383578640578e-29,0.0017980672404022521,0.07153223045167181,0.10000010320363263,-0.428468211742631,0.0,0.0,0.0405576266875095,0.016223050675003747
2641.0,1.169899471354795e-70,4.6795978854191395e-71,1.5997149331688988e-43,4.557131538640753e-29,0.0017801672656331206,0.07138929468013637,0.10000010268877395,-0.42861114545494194,0.0,0.0,0.04051708730688794,0.016206834922755122
2642.0,1.0580361114555529e-70,4.232144445822175e-71,1.5215050787943149e-43,4.262276876458168e-29,0.001762445487257058,0.07124664452299678,0.1000001021764838,-0.42875379356210597,0.0,0.0,0.04047658844740914,0.016190635378963605
2643.0,9.568688939124197e-71,3.827475575649645e-71,1.4471188939963954e-43,3.986499844814362e-29,0.0017449001313076253,0.07110427940953809,0.10000010166674932,-0.4288961566347989,0.0,0.0,0.04043613006857019,0.016174452027428024
2644.0,8.653750757878937e-71,3.461500303151545e-71,1.376369440068395e-43,3.728566086469467e-29,0.001727529441478432,0.07096219877018571,0.10000010115955778,-0.4290382352425567,0.0,0.0,0.040395712129908674,0.016158284851963415
2645.0,7.826297067019569e-71,3.1305188268078003e-71,1.3090789177125523e-43,3.487321109332093e-29,0.001710331678947327,0.07082040203650328,0.10000010065489652,-0.42918002995377685,0.0,0.0,0.040355334591002594,0.016142133836400972
2646.0,7.07796278110648e-71,2.8311851124425667e-71,1.2450782202155775e-43,3.261685119039611e-29,0.001693305122202344,0.07067888864119012,0.1000001001527529,-0.42932154133572165,0.0,0.0,0.04031499741147037,0.016125998964588082
2647.0,6.401182666812167e-71,2.560473066724844e-71,1.184206508469329e-43,3.0506481858798457e-29,0.0016764480668693725,0.07053765801807932,0.10000009965311435,-0.4294627699545194,0.0,0.0,0.04027470055097078,0.016109880220388242
2648.0,5.789114862721981e-71,2.3156459450887712e-71,1.12631080676868e-43,2.8532657244216865e-29,0.001659758825541552,0.07039670960213512,0.1000000991559684,-0.4296037163751677,0.0,0.0,0.04023444396920294,0.016093777587681105
2649.0,5.235571712012816e-71,2.094228684805108e-71,1.0712456183707679e-43,2.668654265621786e-29,0.0016432357276103579,0.07025604282945096,0.10000009866130259,-0.429744381161535,0.0,0.0,0.04019422762590623,0.01607769105036242
2650.0,4.734957208767549e-71,1.8939828835070033e-71,1.0188725598495078e-43,2.4959875024836035e-29,0.0016268771190983751,0.07011565713724695,0.10000009816910456,-0.42988476487636307,0.0,0.0,0.0401540514808603,0.016061620592344047
2651.0,4.282210425543093e-71,1.7128841702172224e-71,9.690600133264607e-44,2.3344925915694742e-29,0.0016106813624937309,0.06997555196386783,0.10000009767936198,-0.43002486808126933,0.0,0.0,0.040113915493884975,0.016045566197553915
2652.0,3.872754350276997e-71,1.549101740110786e-71,9.216827957040926e-44,2.183446693811545e-29,0.0015946468365861798,0.06983572674878061,0.10000009719206258,-0.43016469133674906,0.0,0.0,0.04007381962484023,0.016029527849936023
2653.0,3.5024496153028847e-71,1.4009798461211422e-71,8.766218440701769e-44,2.042173739138503e-29,0.0015787719363048185,0.06969618093257238,0.10000009670719423,-0.43030423520217775,0.0,0.0,0.04003376383362621,0.016013505533450413
2654.0,3.1675526507014123e-71,1.2670210602805542e-71,8.337639164827314e-44,1.910041400436814e-29,0.0015630550725574163,0.06955691395694798,0.10000009622474477,-0.43044350023581296,0.0,0.0,0.039993748080183106,0.01599749923207317
2655.0,2.864677838940982e-71,1.1458711355763836e-71,7.930013073835437e-44,1.786458263302149e-29,0.0015474946720713467,0.06941792526472793,0.10000009574470214,-0.43058248699479706,0.0,0.0,0.039953772324491155,0.015981508929796384
2656.0,2.590763288213183e-71,1.0363053152852647e-71,7.542315769250899e-44,1.6708711789130169e-29,0.0015320891772361,0.06927921429984606,0.10000009526705433,-0.43072119603515885,0.0,0.0,0.03991383652657061,0.015965534610628166
2657.0,2.3430398784508716e-71,9.37215951380341e-72,7.173572935306272e-44,1.5627627881782696e-29,0.001516837045947366,0.06914078050734733,0.1000000947917894,-0.4308596279118166,0.0,0.0,0.03987394064648165,0.015949576258592585
2658.0,2.119003267101776e-71,8.476013068407034e-72,6.822857890404879e-44,1.4616492060767414e-29,0.0015017367514526684,0.06900262333338562,0.10000009431889542,-0.4309977831785793,0.0,0.0,0.039834084644324426,0.015933633857729692
2659.0,1.9163885716519406e-71,7.665554286607698e-72,6.489289258292405e-44,1.3670778558243094e-29,0.0014867867821985335,0.0688647422252215,0.10000009384836064,-0.43113566238815004,0.0,0.0,0.03979426848023893,0.01591770739209549
2660.0,1.7331474729537411e-71,6.932589891814907e-72,6.172028753084621e-44,1.2786254431742678e-29,0.0014719856416791836,0.06872713663122006,0.10000009338017324,-0.4312732660921269,0.0,0.0,0.03975449211440503,0.01590179684576193
2661.0,1.5674275078861703e-71,6.269710031544629e-72,5.870279072584809e-44,1.1958960617841369e-29,0.0014573318482867365,0.06858980600084859,0.10000009291432149,-0.43141059484100597,0.0,0.0,0.039714755507042364,0.015885902202816868
2662.0,1.4175533420079738e-71,5.670213368031847e-72,5.583281894596628e-44,1.1185194211686634e-29,0.0014428239351628933,0.06845274978467451,0.1000000924507938,-0.4315476491841839,0.0,0.0,0.03967505861841035,0.015870023447364063
2663.0,1.2820098328808367e-71,5.128039331523303e-72,5.310315971196981e-44,1.0461491893074794e-29,0.0014284604500521044,0.06831596743436313,0.10000009198957852,-0.4316844296699589,0.0,0.0,0.039635401408808155,0.015854160563523182
2664.0,1.1594267128424617e-71,4.637706851369806e-72,5.050695316179631e-44,9.784614424890397e-30,0.0014142399551561988,0.0681794584026754,0.10000009153066415,-0.4318209368455342,0.0,0.0,0.03959578383857456,0.015838313535429745
2665.0,1.0485647363811026e-71,4.194258945524375e-72,4.803767481114474e-44,9.151532154524679e-30,0.001400161026990459,0.0680432221434658,0.10000009107403915,-0.4319571712570191,0.0,0.0,0.03955620586808805,0.01582248234723514
2666.0,9.483031520694015e-72,3.793212608277574e-72,4.568911915690021e-44,8.559411453378478e-30,0.0013862222562411267,0.0679072581116801,0.10000009061969216,-0.4320931334494324,0.0,0.0,0.03951666745776669,0.015806666983106597
2667.0,8.576283724059151e-72,3.4305134896236316e-72,4.345538408218556e-44,8.005602033753865e-30,0.001372422247624333,0.06777156576335318,0.10000009016761181,-0.4322288239667035,0.0,0.0,0.03947716856806812,0.01579086742722716
2668.0,7.756237270228854e-72,3.1024949080915154e-72,4.1330856023847733e-44,7.487625086365868e-30,0.0013587596197464262,0.06763614455560692,0.10000008971778679,-0.432364243351675,0.0,0.0,0.03943770915948948,0.015775083663795705
2669.0,7.014601956710196e-72,2.8058407826840554e-72,3.931019586510386e-44,7.003162185378646e-30,0.001345233004965694,0.06750099394664791,0.10000008927020583,-0.432499392146105,0.0,0.0,0.03939828919256743,0.015759315677026882
2670.0,6.343880272970387e-72,2.537552109188134e-72,3.7388325517893973e-44,6.550044911305935e-30,0.00133184104925546,0.06736611339576543,0.10000008882485777,-0.43263427089066897,0.0,0.0,0.03935890862787803,0.015743563451151122
2671.0,5.737291604876379e-72,2.294916641950533e-72,3.556041516122089e-44,6.126245145328604e-30,0.0013185824120685473,0.06723150236332917,0.10000008838173143,-0.43276888012496206,0.0,0.0,0.039319567426036796,0.015727826970414624
2672.0,5.188703686548694e-72,2.0754814746194607e-72,3.3821871103405806e-44,5.729865991587446e-30,0.0013054557662030859,0.06709716031078712,0.10000008794081573,-0.4329032203875014,0.0,0.0,0.039280265547698576,0.015712106219079338
2673.0,4.692570606646741e-72,1.877028242658681e-72,3.2168324237756814e-44,5.35913328682007e-30,0.0012924597976696592,0.06696308670066337,0.10000008750209967,-0.43303729221572806,0.0,0.0,0.03924100295355757,0.015696401181422938
2674.0,4.2438767423645037e-72,1.6975506969457878e-72,3.0595619062638136e-44,5.0123876593396554e-30,0.0012795932055597729,0.06682928099655602,0.10000008706557226,-0.43317109614600924,0.0,0.0,0.03920177960434724,0.015680711841738804
2675.0,3.8380860543412154e-72,1.535234421736474e-72,2.9099803238346816e-44,4.6880771018121525e-30,0.0012668547019156328,0.06669574266313505,0.10000008663122259,-0.43330463271364056,0.0,0.0,0.039162595460840326,0.015665038184336042
2676.0,3.4710962298874637e-72,1.388438491954974e-72,2.767711765455232e-44,4.384750024588257e-30,0.0012542430116012188,0.06656247116614004,0.10000008619903979,-0.4334379024528478,0.0,0.0,0.03912345048384874,0.015649380193539415
2677.0,3.1391972109408626e-72,1.2556788843763344e-72,2.6323986983337774e-44,4.10104875849738e-30,0.0012417568721746425,0.06642946597237827,0.10000008576901304,-0.43357090589678954,0.0,0.0,0.039084344634223625,0.015633737853689364
2678.0,2.8390336874925494e-72,1.13561347499701e-72,2.503701069410167e-44,3.83570347802261e-30,0.0012293950337617756,0.06629672654972231,0.10000008534113161,-0.4337036435775591,0.0,0.0,0.039045277872855194,0.015618111149141987
2679.0,2.56757117731441e-72,1.0270284709257551e-72,2.3812954507739966e-44,3.587526517657262e-30,0.0012171562589311366,0.06616425236710806,0.10000008491538476,-0.4338361160261862,0.0,0.0,0.03900625016067277,0.015602500064269019
2680.0,2.3220653490724047e-72,9.288261396289543e-73,2.264874226863205e-44,3.35540705600345e-30,0.001205039322570022,0.06603204289453264,0.10000008449176188,-0.43396832377264033,0.0,0.0,0.03896726145864474,0.015586904583457808
2681.0,2.1000342787001455e-72,8.400137114800511e-73,2.1541448214004272e-44,3.138306143819105e-30,0.0011930430117618736,0.06590009760305221,0.10000008407025233,-0.4341002673458311,0.0,0.0,0.038928311727778504,0.015571324691111312
2682.0,1.8992333585604558e-72,7.596933434241758e-73,2.048828962124327e-44,2.9352520537593494e-30,0.001181166125664861,0.06576841596477984,0.10000008365084559,-0.434231947273612,0.0,0.0,0.038889400929120424,0.01555576037164808
2683.0,1.7176326057408458e-72,6.870530422963324e-73,1.9486619814681203e-44,2.745335930998036e-30,0.0011694074753916793,0.06563699745288341,0.1000000832335312,-0.4343633640827818,0.0,0.0,0.038850529023755805,0.015540211609502235
2684.0,1.553396140082686e-72,6.213584560330689e-73,1.8533921514278333e-44,2.567707725261939e-30,0.0011577658838905396,0.06550584154158356,0.10000008281829867,-0.43449451829908625,0.0,0.0,0.03881169597280885,0.015524678389123458
2685.0,1.4048636244786475e-72,5.619454497914537e-73,1.7627800509487645e-44,2.401572386069702e-30,0.0011462401858273426,0.06537494770615157,0.10000008240513764,-0.4346254104472209,0.0,0.0,0.03877290173744264,0.015509160694976973
2686.0,1.270533479810389e-72,5.082133919241509e-73,1.6765979642403392e-44,2.2461863041457177e-30,0.0011348292274690308,0.06524431542290715,0.10000008199403777,-0.43475604105083304,0.0,0.0,0.03873414627885904,0.015493658511543535
2687.0,1.149047704839077e-72,4.5961908193562646e-73,1.5946293085072772e-44,2.1008539830809685e-30,0.0011235318665680975,0.06511394416921647,0.10000008158498877,-0.4348864106325233,0.0,0.0,0.03869542955829872,0.015478171823319408
2688.0,1.0391781475864685e-72,4.156712590345836e-73,1.5166680896589e-44,1.9649249263434404e-30,0.0011123469722482471,0.06498383342349,0.10000008117798044,-0.4350165197138485,0.0,0.0,0.038656751537041095,0.015462700614816353
2689.0,9.398140894180559e-73,3.7592563576721906e-73,1.442518384628749e-44,1.837790725704601e-30,0.0011012734248911917,0.06485398266518054,0.10000008077300257,-0.43514636881532315,0.0,0.0,0.038618112176404255,0.015447244870561613
2690.0,8.499510163104113e-73,3.399804065241616e-73,1.3719938490035247e-44,1.718882338049953e-30,0.001090310116024579,0.06472439137478096,0.10000008037004503,-0.43527595845642164,0.0,0.0,0.03857951143774497,0.015431804575097897
2691.0,7.68680463786652e-73,3.074721855146582e-73,1.3049172487239785e-44,1.6076675383848767e-30,0.001079455948211031,0.06459505903382218,0.10000007996909775,-0.43540528915558063,0.0,0.0,0.03854094928245863,0.01541637971298337
2692.0,6.951808328581025e-73,2.780723331432386e-73,1.2411200146808993e-44,1.5036485376356094e-30,0.0010687098349382903,0.06446598512487123,0.10000007957015071,-0.4355343614302008,0.0,0.0,0.03850242567197925,0.015400970268791616
2693.0,6.287090841265596e-73,2.514836336506217e-73,1.180441819086831e-44,1.4063597545828114e-30,0.0010580707005104595,0.06433716913152902,0.10000007917319392,-0.43566317579664887,0.0,0.0,0.038463940567779346,0.01538557622711165
2694.0,5.68593226079263e-73,2.2743729043170332e-73,1.122730172558929e-44,1.315365731955064e-30,0.0010475374799403217,0.06420861053842833,0.10000007877821747,-0.4357917327702602,0.0,0.0,0.03842549393136996,0.015370197572547895
2695.0,5.142255216375141e-73,2.05690208655004e-73,1.0678400409003816e-44,1.2302591873548967e-30,0.0010371091188427376,0.06408030883123174,0.10000007838521147,-0.43592003286534,0.0,0.0,0.0383870857243006,0.015354834289720154
2696.0,4.6505634428101995e-73,1.860225377124064e-73,1.0156334806173371e-44,1.1506591902934235e-30,0.0010267845733290953,0.0639522634966296,0.10000007799416606,-0.43604807659516615,0.0,0.0,0.038348715908159234,0.015339486363263608
2697.0,4.205886216368778e-73,1.682354486547497e-73,9.659792922553615e-45,1.0762094571741443e-30,0.0010165628099028216,0.06382447402233794,0.1000000776050715,-0.43617586447199086,0.0,0.0,0.03831038444457219,0.015324153777828791
2698.0,3.803728103610525e-73,1.5214912414441974e-73,9.187526906842309e-45,1.0065767565943774e-30,0.001006442805355924,0.06369693989709647,0.10000007721791805,-0.4363033970070429,0.0,0.0,0.03827209129520417,0.015308836518081586
2699.0,3.4400235151125923e-73,1.3760094060450252e-73,8.738349915024578e-45,9.414494178265784e-31,0.0009964235466665685,0.06356966061066642,0.100000076832696,-0.4364306747105295,0.0,0.0,0.03823383642175821,0.015293534568703198
2700.0,3.111095604676608e-73,1.2444382418706326e-73,8.311133127734593e-45,8.80535935803621e-31,0.0009865040308976753,0.06344263565382866,0.10000007644939575,-0.43655769809163847,0.0,0.0,0.03819561978597559,0.015278247914390145
