pre,post,weight
720575940623001480,720575940631576903,3
720575940623001480,720575940632107335,3
720575940610647416,720575940623082665,3
720575940623905719,720575940620497217,3
720575940630496374,720575940622338269,3
720575940614026193,720575940622701808,3
720575940624280328,720575940619245016,3
720575940622093436,720575940619301185,3
720575940624280328,720575940610430254,3
720575940624117245,720575940620497217,3
720575940637934308,720575940630536441,3
720575940624590316,720575940626135122,3
720575940622093436,720575940626300444,3
720575940623001480,720575940617691170,3
720575940623001480,720575940619245016,3
720575940622093436,720575940627741799,3
720575940624590316,720575940625931266,3
720575940612455338,720575940633541857,3
720575940612455338,720575940627741799,3
720575940624280328,720575940617903643,3
720575940612455338,720575940631844492,3
720575940612455338,720575940631745367,3
720575940622093436,720575940624406986,3
720575940612196850,720575940639077283,3
720575940617749538,720575940648330105,3
720575940630496374,720575940612623474,3
720575940637934308,720575940614677810,3
720575940637934308,720575940604861356,3
720575940636992368,720575940625931266,3
720575940624280328,720575940642603464,3
720575940636992368,720575940626455326,3
720575940624280328,720575940644747828,3
720575940636992368,720575940616682838,3
720575940622093436,720575940643542688,3
720575940622093436,720575940649675897,3
720575940606953858,720575940624661031,3
720575940607155890,720575940631844492,3
720575940626315010,720575940635779959,3
720575940623381956,720575940653360289,3
720575940621777391,720575940604861356,3
720575940632943277,720575940610181496,3
720575940623381956,720575940630868271,3
720575940628783363,720575940644146724,3
720575940621777391,720575940627644584,3
720575940628734376,720575940621900321,3
720575940632943277,720575940621085622,3
720575940628734376,720575940630446329,3
720575940610964946,720575940649675897,3
720575940628783363,720575940606196098,3
720575940623464316,720575940629579836,3
720575940622997453,720575940638163940,3
720575940621777391,720575940612857878,3
720575940628734376,720575940616682838,3
720575940610964946,720575940633541857,3
720575940606953858,720575940644146724,2
720575940621777391,720575940615750562,2
720575940621777391,720575940621216982,2
720575940621777391,720575940644747828,2
720575940621777391,720575940631844492,2
720575940621777391,720575940630536441,2
720575940621777391,720575940622338269,2
720575940621777391,720575940612755618,2
720575940630864847,720575940627741799,2
720575940630864847,720575940639077283,2
720575940630864847,720575940630794703,2
720575940630864847,720575940631222841,2
720575940630864847,720575940631844492,2
720575940610964946,720575940622944403,2
720575940610964946,720575940612643954,2
720575940614892182,720575940619676224,2
720575940626315010,720575940631844492,2
720575940628734376,720575940630166267,2
720575940626315010,720575940628708139,2
720575940628734376,720575940630996684,2
720575940626315010,720575940637390302,2
720575940632943277,720575940630446329,2
720575940626315010,720575940622950605,2
720575940628734376,720575940624317419,2
720575940628734376,720575940625926693,2
720575940628734376,720575940626455326,2
720575940628734376,720575940627644584,2
720575940632943277,720575940636659886,2
720575940626315010,720575940621462512,2
720575940623381956,720575940644146724,2
720575940623381956,720575940622701808,2
720575940610964946,720575940627741799,2
720575940610964946,720575940627390507,2
720575940610964946,720575940630397527,2
720575940632943277,720575940619245016,2
720575940628734376,720575940620488513,2
720575940628734376,720575940620390822,2
720575940626315010,720575940619245016,2
720575940610964946,720575940636461710,2
720575940628783363,720575940639358579,2
720575940623464316,720575940635356316,2
720575940623464316,720575940631198776,2
720575940628783363,720575940622701808,2
720575940607155890,720575940626135122,2
720575940607155890,720575940630166267,2
720575940607155890,720575940630536441,2
720575940624489964,720575940631758393,2
720575940607155890,720575940634652523,2
720575940607155890,720575940622944403,2
720575940638028607,720575940627741799,2
720575940638028607,720575940628996455,2
720575940638028607,720575940624442564,2
720575940630864847,720575940619301185,2
720575940630864847,720575940620938150,2
720575940638028607,720575940631198776,2
720575940623464316,720575940613338152,2
720575940623464316,720575940620390822,2
720575940622997453,720575940620423533,2
720575940617749538,720575940608186498,2
720575940617749538,720575940607287561,2
720575940617749538,720575940619402576,2
720575940619810389,720575940631745367,2
720575940617749538,720575940625615248,2
720575940617749538,720575940624859725,2
720575940617552340,720575940621284446,2
720575940615221811,720575940620488513,2
720575940623905719,720575940621082996,2
720575940623905719,720575940620390822,2
720575940622093436,720575940639077283,2
720575940617749538,720575940621284446,2
720575940622093436,720575940630536441,2
720575940622093436,720575940630397527,2
720575940622093436,720575940628836412,2
720575940622093436,720575940620938150,2
720575940622093436,720575940625926693,2
720575940617749538,720575940623082665,2
720575940624280328,720575940623398524,2
720575940624280328,720575940620922790,2
720575940624280328,720575940630076887,2
720575940624280328,720575940627110931,2
720575940624280328,720575940615750562,2
720575940634482783,720575940623082665,2
