pre,post,weight
720575940629279544,720575940629942844,19
720575940606649865,720575940627263162,19
720575940613864401,720575940633908124,19
720575940609447179,720575940629162693,19
720575940630549370,720575940634362999,19
720575940639080765,720575940627426837,19
720575940621529435,720575940615270962,18
720575940639080765,720575940614207850,18
720575940619280705,720575940610963734,18
720575940621533985,720575940626510211,18
720575940616566133,720575940623890890,18
720575940637628762,720575940637725272,18
720575940639080765,720575940624648067,18
720575940616020795,720575940624682426,18
720575940638624189,720575940628689963,18
720575940607687260,720575940606347394,18
720575940630549370,720575940613681458,18
720575940639080765,720575940620828912,18
720575940621529435,720575940633123609,18
720575940621529435,720575940636769343,18
720575940609447179,720575940632377375,18
720575940629279544,720575940627165010,18
720575940616020795,720575940621987255,18
720575940632868563,720575940622288152,18
720575940630895055,720575940621017840,18
720575940638624189,720575940622222921,18
720575940621529435,720575940626803279,18
720575940609447179,720575940614199914,18
720575940621533985,720575940618846001,18
720575940616020795,720575940621888169,18
720575940633499548,720575940632552343,18
720575940621529435,720575940622228812,18
720575940633499548,720575940632617164,18
720575940617917760,720575940641936584,18
720575940621529435,720575940625329029,18
720575940633499548,720575940621561226,18
720575940642492576,720575940618359745,18
720575940626986885,720575940617492805,18
720575940634325087,720575940616087323,18
720575940630895055,720575940623023544,18
720575940616020795,720575940618190238,18
720575940613864401,720575940614027059,18
720575940630549370,720575940619970586,18
720575940621529435,720575940633886765,18
720575940617917760,720575940612563454,18
720575940642492576,720575940625158437,18
720575940642492576,720575940618544367,18
720575940621529435,720575940632010567,18
720575940626986885,720575940606963586,18
720575940617917760,720575940622944461,18
720575940607687260,720575940622820586,18
720575940631054634,720575940623542972,18
720575940616020795,720575940608286556,18
720575940630549370,720575940615456985,18
720575940617917760,720575940632951266,18
720575940630549370,720575940626253318,18
720575940621529435,720575940609970801,18
720575940621316033,720575940608806776,18
720575940630549370,720575940625900900,18
720575940619280705,720575940633580024,18
720575940619280705,720575940633075163,18
720575940621533985,720575940620465996,18
720575940639121571,720575940611748594,18
