supervoxel_id,root_id,pos_x,pos_y,pos_z,soma_x,soma_y,soma_z,nucleus_id,flow,super_class,cell_class,cell_sub_class,supertype,cell_type,hemibrain_type,ito_lee_hemilineage,hartenstein_hemilineage,top_nt,top_nt_conf,known_nt,known_nt_source,side,nerve,vfb_id,fbbt_id,status,dimorphism,matching_notes,fru_dsx,synonyms
81278373896790422,720575940638964131,155549.0,42946.0,4102.0,146136.0,25000.0,3715.0,5631359.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7595499292883644,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022883,FBbt_00111061,,isomorphic,,,
81278305177072576,720575940606968962,155079.0,42401.0,3897.0,149800.0,25912.0,3839.0,6308326.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.782041462739104,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022884,FBbt_00111061,,isomorphic,,,
81630217617528464,720575940607930716,159814.0,43471.0,3977.0,161312.0,26944.0,4268.0,6707143.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp4,MBp4,dopamine,0.7441670551400398,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022885,FBbt_00111061,,isomorphic,,,
81066443164095044,720575940631764281,151592.0,30520.0,4631.0,151592.0,30520.0,4631.0,6316102.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7904894583715051,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022908,FBbt_00111061,,isomorphic,,,
81559848940248754,720575940632377375,158971.0,43376.0,4293.0,159040.0,35032.0,4998.0,6748484.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp4,MBp4,dopamine,0.777493204137553,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022912,FBbt_00111061,,isomorphic,,,
81348742640962359,720575940623985189,155579.0,43130.0,4102.0,153224.0,43048.0,5404.0,6375480.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp2,MBp2,dopamine,0.7671510919672208,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022914,FBbt_00111061,,isomorphic,,,
80996486737307651,720575940609179331,150536.0,37106.0,4974.0,148952.0,29800.0,4668.0,6312837.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp2,MBp2,dopamine,0.7221651678738938,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022916,FBbt_00111061,,isomorphic,,,
81348742640696848,720575940630436603,156395.0,42858.0,3897.0,148032.0,28800.0,3976.0,6307604.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-s,MBp1,MBp1,dopamine,0.6289688890205092,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022918,FBbt_00100248,,isomorphic,,,
81488518123386218,720575940637540952,158248.0,28640.0,4279.0,158248.0,28640.0,4279.0,6697334.0,intrinsic,central,Kenyon_Cell,KCg,19102.0,KCg-d,KCg-d,MBp3,MBp3,dopamine,0.6242649362979681,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022919,FBbt_00110932,,isomorphic,,,
80995730688834522,720575940634937951,151168.0,25424.0,3915.0,151168.0,25424.0,3915.0,6309030.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7709964984658051,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022921,FBbt_00111061,,isomorphic,,,
81559917592820427,720575940611943976,158820.0,43969.0,3976.0,170576.0,31648.0,4390.0,7066909.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp4,MBp4,dopamine,0.7489340610861657,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022929,FBbt_00111061,,isomorphic,,,
81559848940225509,720575940637970665,159152.0,43547.0,4293.0,162008.0,42928.0,5204.0,6831421.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp2,MBp2,dopamine,0.7803301299820109,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022948,FBbt_00111061,,isomorphic,,,
81278373896800851,720575940625780648,155176.0,42632.0,4103.0,145496.0,27080.0,3752.0,5631015.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7510981865361034,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022958,FBbt_00111061,,isomorphic,,,
81630286337005367,720575940612266213,160222.0,43707.0,3976.0,166168.0,37984.0,4878.0,7074916.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp4,MBp4,dopamine,0.7906618544316879,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022969,FBbt_00111061,,isomorphic,,,
82544186724890190,720575940624770574,172992.0,31296.0,4224.0,172992.0,31296.0,4224.0,7336530.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp4,MBp4,dopamine,0.8408897361396251,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022973,FBbt_00111061,,isomorphic,,,
81208005286752826,720575940621178206,154472.0,43248.0,5015.0,154472.0,43248.0,5015.0,6371198.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-s,MBp2,MBp2,dopamine,0.658496482324985,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022977,FBbt_00100248,,isomorphic,,,
81699761861759085,720575940613501855,161592.0,30792.0,4635.0,161592.0,30792.0,4635.0,6708468.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-s,MBp4,MBp4,dopamine,0.5984482109763476,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022978,FBbt_00100248,,isomorphic,,,
80644093126355449,720575940615101452,145560.0,28824.0,3946.0,145560.0,28824.0,3946.0,5631083.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7696887347869339,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022980,FBbt_00111061,,isomorphic,,,
82192549163001003,720575940628975482,168416.0,33512.0,4619.0,168416.0,33512.0,4619.0,7075886.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp4,MBp4,dopamine,0.7562336130297412,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022981,FBbt_00111061,,isomorphic,,,
81208142792398705,720575940625507888,154408.0,44712.0,5215.0,154408.0,44712.0,5215.0,6376020.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap1,KCa'b'-ap1,MBp2,MBp2,dopamine,0.526182040298242,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw022991,FBbt:00049836,,isomorphic,,,
