pre,post,weight
720575940622726271,720575940610907490,15
720575940619280705,720575940631630561,15
720575940622726271,720575940632835810,15
720575940637628762,720575940630853948,15
720575940622726271,720575940636135799,15
720575940630549370,720575940627908624,15
720575940638624189,720575940634117216,15
720575940638624189,720575940634154140,15
720575940615366055,720575940622633203,15
720575940619071005,720575940619155029,15
720575940609460491,720575940629108094,15
720575940638624189,720575940639057085,15
720575940615366055,720575940620187305,15
720575940609460491,720575940625807108,15
720575940619071005,720575940635033701,15
720575940619071005,720575940630906029,15
720575940622726271,720575940626700889,15
720575940609460491,720575940609970801,15
720575940622726271,720575940605451552,15
720575940619071005,720575940630415268,15
720575940615366055,720575940622594601,15
720575940609460491,720575940619970586,15
720575940619071005,720575940625497488,15
720575940615366055,720575940611343054,15
720575940619071005,720575940631678689,15
720575940622726271,720575940619665023,15
